V1,V2,renta,prop_migr,tenencia_migr,tenencia_nacio,renta_ten_mig,renta_ten_nat,wave
827.262956267928,0,31256.2869778774,0.90212143738296,0.937173012142961,0.0845505304299148,16884.0199915968,52864.6218385995,2016
583.176914563472,0,18039.972332505,0.0978785626170395,0.0628269878570393,0.141286151121285,35282.9975701261,13644.5515780907,2016
60.162710658663,0,29962.6930972938,1,0.937173012142961,0.7741633184488,16884.0199915968,32110.4970899583,2016
1238.44268178883,0,34500.4708114153,0.918904566110733,0.00821357225944805,0.107684931368243,49812.1385643391,56922.6704338617,2021
795.676210418528,7.86093343292967,22700.8508221184,0.0810954338892669,0.80573668686465,0.15593317830972,20738.0472992076,17738.2074410735,2021
47.2411595948533,6.14946072545645,33543.5755086548,1,0.186049740875902,0.736381890322038,30004.3938434729,34771.0640703651,2021
