url,title,location,price,currency,description,updated,features,images,plans
https://www.idealista.com/inmueble/104706459/,Piso en venta en Ezequiel González - Cde. Sepulveda,Segovia,155000,€,"GRUPO BEST SEGOVIA VENDE piso de 3 dormitorios en la zona de Conde Sepúlveda. 
Se encuentra en una zona con todos los servicios, a cinco minutos escasos de la Universidad, muy cerca de las paradas de recogida y llegada del autobús con destino a Madrid.. . 
La vivienda tiene una superficie de unos 60 m² útiles y se distribuye en hall de entrada, tres dormitorios (dos simples y uno doble), salón comedor, con terraza con vistas a la calle, cocina independiente y baño completo con ducha.
El inmueble se encuentra en una 1ª planta y cuenta con ascensor, aunque habría que subir 8 escaleras, para acceder a la vivienda.
El piso tiene diversas reformas ya realizadas, ya que se han cambiado las tuberías de agua y gas, la instalación eléctrica, y puesto ventanas nuevas en todos los dormitorios y en el salón. 
UN PISO CON MUCHÍSIMAS POSIBILIDADES, CON UNA UBICACIÓN EXCELENTE.
IDEAL PARA VIVIENDA HABITUAL O COMO INVERSIÓN.",,"{""Características básicas"": [""66 m² construidos, 55 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Terraza y balcón"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Orientación norte, oeste"", ""Construido en 1963"", ""Calefacción individual: Gas natural""], ""Edificio"": [""Planta 1ª exterior"", ""Con ascensor""], ""Certificado energético"": [""En trámite""]}","{""Salón"": [""https://www.idealista.com/inmueble/104706459/foto/1/"", ""https://www.idealista.com/inmueble/104706459/foto/2/"", ""https://www.idealista.com/inmueble/104706459/foto/3/"", ""https://www.idealista.com/inmueble/104706459/foto/4/"", ""https://www.idealista.com/inmueble/104706459/foto/6/"", ""https://www.idealista.com/inmueble/104706459/foto/7/"", ""https://www.idealista.com/inmueble/104706459/foto/11/"", ""https://www.idealista.com/inmueble/104706459/foto/12/"", ""https://www.idealista.com/inmueble/104706459/foto/13/""], ""Pasillo"": [""https://www.idealista.com/inmueble/104706459/foto/5/"", ""https://www.idealista.com/inmueble/104706459/foto/16/""], ""Dormitorio"": [""https://www.idealista.com/inmueble/104706459/foto/8/"", ""https://www.idealista.com/inmueble/104706459/foto/9/"", ""https://www.idealista.com/inmueble/104706459/foto/10/""], ""Foto"": [""https://www.idealista.com/inmueble/104706459/foto/14/"", ""https://www.idealista.com/inmueble/104706459/foto/23/"", ""https://www.idealista.com/inmueble/104706459/foto/24/"", ""https://www.idealista.com/inmueble/104706459/foto/25/""], ""Estancia"": [""https://www.idealista.com/inmueble/104706459/foto/15/"", ""https://www.idealista.com/inmueble/104706459/foto/22/""], ""Cocina"": [""https://www.idealista.com/inmueble/104706459/foto/17/"", ""https://www.idealista.com/inmueble/104706459/foto/18/""], ""Baño"": [""https://www.idealista.com/inmueble/104706459/foto/19/"", ""https://www.idealista.com/inmueble/104706459/foto/20/"", ""https://www.idealista.com/inmueble/104706459/foto/21/""]}","[""https://www.idealista.com/inmueble/104706459/foto/26/"", ""https://www.idealista.com/inmueble/104706459/foto/27/""]"
https://www.idealista.com/inmueble/105164657/,Casa o chalet independiente en venta en calle de Riaza,"Vía Roma, Segovia",780000,€,"Grupo Avanza Vende
Fabuloso chalet independiente en la zona céntrica de Segovia.
Este exclusivo chalet cuenta con amplias zonas verdes, piscina, vestuario, plaza de garaje, invernadero y dos terrazas.
Al entrar en el recinto, encontramos una bonita entrada. En la planta baja, un amplio recibidor nos recibe. A la derecha, se encuentra una espaciosa cocina con mesa de comedor y una gran despensa, perfecta para remodelar e incorporar una isla, dada su amplitud.
A la izquierda del recibidor, se encuentra el salón con chimenea y acceso al porche acristalado con vistas al jardín. Una elegante escalera de mármol conduce a la segunda planta, donde hay tres habitaciones, dos baños y un vestidor. El dormitorio principal, con baño en suite, tiene acceso a una terraza con vistas al jardín, compartida con una de las otras habitaciones.
En la tercera planta, hay un espacioso dormitorio abuhardillado y otra terraza con maravillosas vistas del casco antiguo de Segovia, la catedral y el famoso acueducto. Cabe destacar que la vivienda tiene suelo radiante, así como acabados de primera calidad
El jardín, dividido en dos áreas para mayor privacidad, es profundo y encantador. La piscina, situada en una elevación con vestuario debajo, añade comodidad y lujo a la vivienda. La extensión del jardín es impresionante, especialmente considerando la ubicación céntrica.
Esta vivienda ofrece infinitas oportunidades para la creatividad y la modernización, situada en una ubicación única en el corazón de Segovia.
No pierdas la oportunidad de visitar la casa de tus sueños¡.",,"{""Características básicas"": [""Casa o chalet independiente"", ""3 plantas"", ""390 m² construidos, 340 m² útiles"", ""4 habitaciones"", ""3 baños"", ""Parcela de 1.372 m²"", ""Terraza y balcón"", ""Plaza de garaje incluida en el precio"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Trastero"", ""Orientación norte, sur, este, oeste"", ""Construido en 1989"", ""Calefacción individual""], ""Equipamiento"": [""Piscina"", ""Jardín""], ""Certificado energético"": [""Consumo: \n239,5 kWh/m² año"", ""Emisiones: \n64,14 kg CO2/m² año""]}","{""Foto"": [""https://www.idealista.com/inmueble/105164657/foto/1/"", ""https://www.idealista.com/inmueble/105164657/foto/2/"", ""https://www.idealista.com/inmueble/105164657/foto/8/"", ""https://www.idealista.com/inmueble/105164657/foto/17/"", ""https://www.idealista.com/inmueble/105164657/foto/22/"", ""https://www.idealista.com/inmueble/105164657/foto/25/""], ""Pasillo"": [""https://www.idealista.com/inmueble/105164657/foto/3/"", ""https://www.idealista.com/inmueble/105164657/foto/20/""], ""Salón"": [""https://www.idealista.com/inmueble/105164657/foto/4/"", ""https://www.idealista.com/inmueble/105164657/foto/5/"", ""https://www.idealista.com/inmueble/105164657/foto/6/"", ""https://www.idealista.com/inmueble/105164657/foto/7/""], ""Cocina"": [""https://www.idealista.com/inmueble/105164657/foto/9/""], ""Baño"": [""https://www.idealista.com/inmueble/105164657/foto/10/"", ""https://www.idealista.com/inmueble/105164657/foto/18/""], ""Detalles"": [""https://www.idealista.com/inmueble/105164657/foto/11/"", ""https://www.idealista.com/inmueble/105164657/foto/12/""], ""Dormitorio"": [""https://www.idealista.com/inmueble/105164657/foto/13/"", ""https://www.idealista.com/inmueble/105164657/foto/14/"", ""https://www.idealista.com/inmueble/105164657/foto/15/"", ""https://www.idealista.com/inmueble/105164657/foto/16/"", ""https://www.idealista.com/inmueble/105164657/foto/21/""], ""Terraza"": [""https://www.idealista.com/inmueble/105164657/foto/19/""], ""Vestidor"": [""https://www.idealista.com/inmueble/105164657/foto/23/""], ""Jardín"": [""https://www.idealista.com/inmueble/105164657/foto/24/"", ""https://www.idealista.com/inmueble/105164657/foto/27/"", ""https://www.idealista.com/inmueble/105164657/foto/28/""], ""Piscina"": [""https://www.idealista.com/inmueble/105164657/foto/26/""]}","[""https://www.idealista.com/inmueble/105164657/foto/1245738324/"", ""https://www.idealista.com/inmueble/105164657/foto/1245738325/"", ""https://www.idealista.com/inmueble/105164657/foto/1245738385/""]"
https://www.idealista.com/inmueble/104562152/,Piso en venta en El Cerro - Crtra. San Rafael,Segovia,130000,€,"GRUPO BEST SEGOVIA vende en exclusiva, un estupendo piso de 3 dormitorios, en La Calle Cotos, entre la Carretera de Villacastín y el Polígono del Cerro. 
El piso tiene una superficie útil de 80 m² y consta de hall de entrada, 3 dormitorios (2 dobles y uno simple), cocina con una pequeña despensa, baño con ducha y amplio salón-comedor.
La vivienda dispone de mucho espacio de almacenamiento, ya que tanto los dormitorios, como la entrada, cuentan con grandes armarios empotrados. 
El piso se encuentra totalmente reformado: baño completo y tuberías de agua de toda la vivienda, instalación eléctrica, ventanas de PVC con cristal climalit, persianas y mosquiteras, suelos.
ESTE PUEDE SER EL PISO PERFECTO PARA TÍ Y CON UNA EXCELENTE RELACIÓN CALIDAD-PRECIO: Es muy amplio, se encuentra en una tercera planta y es totalmente exterior, por lo que es muy luminoso, está totalmente reformado, y se incluyen los muebles, por lo que está listo para entrar a vivir, y se encuentra en una zona tranquila, pero rodeada de todo tipo de servicios, transporte público muy cercano y numerosos espacios de aparcamiento.",,"{""Características básicas"": [""89 m² construidos, 80 m² útiles"", ""3 habitaciones"", ""1 baño"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Orientación este"", ""Construido en 1973"", ""Calefacción central""], ""Edificio"": [""Planta 3ª exterior"", ""Sin ascensor""], ""Certificado energético"": [""En trámite""]}","{""Salón"": [""https://www.idealista.com/inmueble/104562152/foto/1/"", ""https://www.idealista.com/inmueble/104562152/foto/3/"", ""https://www.idealista.com/inmueble/104562152/foto/18/""], ""Dormitorio"": [""https://www.idealista.com/inmueble/104562152/foto/2/"", ""https://www.idealista.com/inmueble/104562152/foto/4/"", ""https://www.idealista.com/inmueble/104562152/foto/5/"", ""https://www.idealista.com/inmueble/104562152/foto/6/"", ""https://www.idealista.com/inmueble/104562152/foto/9/"", ""https://www.idealista.com/inmueble/104562152/foto/12/"", ""https://www.idealista.com/inmueble/104562152/foto/13/""], ""Cocina"": [""https://www.idealista.com/inmueble/104562152/foto/7/"", ""https://www.idealista.com/inmueble/104562152/foto/15/"", ""https://www.idealista.com/inmueble/104562152/foto/16/"", ""https://www.idealista.com/inmueble/104562152/foto/17/""], ""Baño"": [""https://www.idealista.com/inmueble/104562152/foto/8/"", ""https://www.idealista.com/inmueble/104562152/foto/10/"", ""https://www.idealista.com/inmueble/104562152/foto/19/""], ""Foto"": [""https://www.idealista.com/inmueble/104562152/foto/11/"", ""https://www.idealista.com/inmueble/104562152/foto/14/"", ""https://www.idealista.com/inmueble/104562152/foto/24/"", ""https://www.idealista.com/inmueble/104562152/foto/25/""], ""Pasillo"": [""https://www.idealista.com/inmueble/104562152/foto/20/"", ""https://www.idealista.com/inmueble/104562152/foto/21/"", ""https://www.idealista.com/inmueble/104562152/foto/22/"", ""https://www.idealista.com/inmueble/104562152/foto/23/""], ""Vistas"": [""https://www.idealista.com/inmueble/104562152/foto/26/""]}","[""https://www.idealista.com/inmueble/104562152/foto/27/"", ""https://www.idealista.com/inmueble/104562152/foto/28/""]"
https://www.idealista.com/inmueble/105890660/,Piso en venta en plaza la Caja de Ahorros,"El Carmen, Segovia",125000,€,"Romarsa segovia vende
increible oportunidad
ponemos a la venta esta increible vivienda en el barrio de la albuera en segovia capital.
Una vivienda en un estado excepcional y que dispone de tres dormitorios amplios y totalmente exteriores y un baño completamente reformado.
La cocina, totalmente equipada y amueblada haran de este maravilloso hogar un lugar de ensueño y con una superficie de 87 m2
calefaccion individual y con el edificio totalmente rehabilitado, sate en fachada y sistema de canalizacion y tejados recien hecho.
Conectado con todo tipo de colegios y centros de transporte, a tan solo 10 minutos andando del acueducto de segovia.
Te lo vas a perder, corre y llamanos¡
calidad y trato personalizado!
tenemos las mejores viviendas calidad vs precio de cada zona
! compruébelo!
 
o visitenos en cualquiera de nuestras oficinas
avila_paseo de santo tomás nº 5
segovia_ calle alfonso vi nº 23
valladolid_ calle nueva_ zaratan
inmobiliaria nº 1 de castilla y león
todo el producto bancario y la mejor selección de particulares.",,"{""Características básicas"": [""90 m² construidos"", ""3 habitaciones"", ""1 baño"", ""Terraza"", ""Segunda mano/buen estado"", ""Construido en 1971"", ""Calefacción individual""], ""Edificio"": [""Planta 1ª exterior"", ""Sin ascensor""], ""Certificado energético"": [""Consumo:"", ""Emisiones:""]}","{""Vistas"": [""https://www.idealista.com/inmueble/105890660/foto/1/"", ""https://www.idealista.com/inmueble/105890660/foto/30/"", ""https://www.idealista.com/inmueble/105890660/foto/31/""], ""Salón"": [""https://www.idealista.com/inmueble/105890660/foto/2/"", ""https://www.idealista.com/inmueble/105890660/foto/3/"", ""https://www.idealista.com/inmueble/105890660/foto/4/"", ""https://www.idealista.com/inmueble/105890660/foto/5/"", ""https://www.idealista.com/inmueble/105890660/foto/6/"", ""https://www.idealista.com/inmueble/105890660/foto/19/""], ""Cocina"": [""https://www.idealista.com/inmueble/105890660/foto/7/"", ""https://www.idealista.com/inmueble/105890660/foto/8/"", ""https://www.idealista.com/inmueble/105890660/foto/9/""], ""Dormitorio"": [""https://www.idealista.com/inmueble/105890660/foto/10/"", ""https://www.idealista.com/inmueble/105890660/foto/11/"", ""https://www.idealista.com/inmueble/105890660/foto/12/"", ""https://www.idealista.com/inmueble/105890660/foto/13/"", ""https://www.idealista.com/inmueble/105890660/foto/20/"", ""https://www.idealista.com/inmueble/105890660/foto/23/"", ""https://www.idealista.com/inmueble/105890660/foto/24/"", ""https://www.idealista.com/inmueble/105890660/foto/25/"", ""https://www.idealista.com/inmueble/105890660/foto/26/"", ""https://www.idealista.com/inmueble/105890660/foto/27/""], ""Baño"": [""https://www.idealista.com/inmueble/105890660/foto/14/"", ""https://www.idealista.com/inmueble/105890660/foto/15/"", ""https://www.idealista.com/inmueble/105890660/foto/16/"", ""https://www.idealista.com/inmueble/105890660/foto/17/"", ""https://www.idealista.com/inmueble/105890660/foto/18/""], ""Foto"": [""https://www.idealista.com/inmueble/105890660/foto/21/"", ""https://www.idealista.com/inmueble/105890660/foto/22/"", ""https://www.idealista.com/inmueble/105890660/foto/29/""], ""Pasillo"": [""https://www.idealista.com/inmueble/105890660/foto/28/""]}","[""https://www.idealista.com/inmueble/105890660/foto/33/"", ""https://www.idealista.com/inmueble/105890660/foto/34/""]"
https://www.idealista.com/inmueble/103209492/,Piso en venta en calle los Cañuelos,"Centro, Segovia",280000,€,"¡Increíble oportunidad en el corazón de Segovia!
Presentamos este luminoso y espacioso piso ubicado en pleno centro de Segovia, con maravillosas vistas al acueducto, una joya arquitectónica que te brinda la comodidad de vivir en una de las zonas más emblemáticas de la ciudad.
Características destacadas:
Ubicación privilegiada: Situado en el corazón de Segovia, este piso te ofrece la posibilidad de disfrutar de la vida urbana con todos los servicios a tu alcance. Restaurantes, tiendas, y lugares emblemáticos a solo unos pasos de tu nuevo hogar.
Amplitud y distribución: Consta de 4 dormitorios, lo que lo convierte en el espacio perfecto para una familia o aquellos que buscan tener habitaciones adicionales para oficina o estudio. Los dos baños completos garantizan la privacidad y comodidad de todos los residentes.
Terraza acristalada: Imagina disfrutar de tus momentos de relax en una terraza acristalada, un espacio perfecto para tomar un café por la mañana o relajarte al final del día, independientemente de las condiciones climáticas.
Estilo y calidad: Los suelos de tarima flotante y porcelánico aportan un toque de elegancia y modernidad al espacio. Cada rincón ha sido cuidadosamente diseñado para ofrecer una experiencia visual y táctil excepcional.
Calefacción individual de gas natural: Con la comodidad de la calefacción individual de gas natural, podrás mantener una temperatura agradable en todas las estaciones del año, garantizando un hogar acogedor y eficiente energéticamente.
Segundo piso sin ascensor: Aunque es un segundo piso sin ascensor, las características y ubicación excepcionales de este hogar compensan con creces cualquier inconveniente, ofreciéndote una vivienda única en una de las zonas más codiciadas de Segovia.
No dejes pasar esta oportunidad de adquirir un piso con encanto y carácter en el centro de Segovia. ¡Contáctanos hoy para agendar una visita y descubrir tu próximo hogar!
SegoDomus.",,"{""Características básicas"": [""164 m² construidos"", ""4 habitaciones"", ""2 baños"", ""Terraza"", ""Segunda mano/buen estado"", ""Armarios empotrados"", ""Construido en 1985"", ""Calefacción individual""], ""Edificio"": [""Planta 2ª exterior"", ""Sin ascensor""], ""Certificado energético"": [""Consumo:"", ""Emisiones:""]}","{""Comedor"": [""https://www.idealista.com/inmueble/103209492/foto/1/"", ""https://www.idealista.com/inmueble/103209492/foto/2/"", ""https://www.idealista.com/inmueble/103209492/foto/3/"", ""https://www.idealista.com/inmueble/103209492/foto/4/"", ""https://www.idealista.com/inmueble/103209492/foto/5/""], ""Alrededores"": [""https://www.idealista.com/inmueble/103209492/foto/6/"", ""https://www.idealista.com/inmueble/103209492/foto/7/"", ""https://www.idealista.com/inmueble/103209492/foto/8/"", ""https://www.idealista.com/inmueble/103209492/foto/9/"", ""https://www.idealista.com/inmueble/103209492/foto/42/""], ""Zonas comunes"": [""https://www.idealista.com/inmueble/103209492/foto/10/""], ""Salón"": [""https://www.idealista.com/inmueble/103209492/foto/11/"", ""https://www.idealista.com/inmueble/103209492/foto/12/"", ""https://www.idealista.com/inmueble/103209492/foto/13/""], ""Pasillo"": [""https://www.idealista.com/inmueble/103209492/foto/14/""], ""Dormitorio"": [""https://www.idealista.com/inmueble/103209492/foto/15/"", ""https://www.idealista.com/inmueble/103209492/foto/16/"", ""https://www.idealista.com/inmueble/103209492/foto/22/"", ""https://www.idealista.com/inmueble/103209492/foto/23/"", ""https://www.idealista.com/inmueble/103209492/foto/24/"", ""https://www.idealista.com/inmueble/103209492/foto/31/"", ""https://www.idealista.com/inmueble/103209492/foto/32/"", ""https://www.idealista.com/inmueble/103209492/foto/33/"", ""https://www.idealista.com/inmueble/103209492/foto/34/""], ""Baño"": [""https://www.idealista.com/inmueble/103209492/foto/17/"", ""https://www.idealista.com/inmueble/103209492/foto/18/"", ""https://www.idealista.com/inmueble/103209492/foto/19/"", ""https://www.idealista.com/inmueble/103209492/foto/35/"", ""https://www.idealista.com/inmueble/103209492/foto/36/"", ""https://www.idealista.com/inmueble/103209492/foto/37/"", ""https://www.idealista.com/inmueble/103209492/foto/38/""], ""Vistas"": [""https://www.idealista.com/inmueble/103209492/foto/20/"", ""https://www.idealista.com/inmueble/103209492/foto/21/"", ""https://www.idealista.com/inmueble/103209492/foto/43/""], ""Cocina"": [""https://www.idealista.com/inmueble/103209492/foto/25/"", ""https://www.idealista.com/inmueble/103209492/foto/26/"", ""https://www.idealista.com/inmueble/103209492/foto/27/"", ""https://www.idealista.com/inmueble/103209492/foto/28/"", ""https://www.idealista.com/inmueble/103209492/foto/29/"", ""https://www.idealista.com/inmueble/103209492/foto/30/""], ""Terraza"": [""https://www.idealista.com/inmueble/103209492/foto/39/"", ""https://www.idealista.com/inmueble/103209492/foto/40/"", ""https://www.idealista.com/inmueble/103209492/foto/41/""]}","[""https://www.idealista.com/inmueble/103209492/foto/44/""]"
https://www.idealista.com/inmueble/98421359/,Piso en venta en calle de Jose Zorrilla,"Ezequiel González - Cde. Sepulveda, Segovia",270000,€,"SI HACE TIEMPO QUE BUSCAS Y NO ENCUENTRAS UNA VIVIENDA QUE PUEDA CUBRIR TUS NECESIDADES EN CUANTO A ESPACIO Y UBICACIÓN SE REFIERE.. . SEGOHOUSE TE OFRECE ESTE MAGNÍFICO DÚPLEX DE 200 m², siii.. . has leído bien, 200 m².. . EN EL CENTRO DE SEGOVIA, EN UNA DE LAS CALLES MÁS COMERCIALES Y DEMANDADAS DE LA CIUDAD, A ESCASOS MINUTOS ANDANDO AL ACUEDUCTO.. . quieres conocer más? sigue leyendo:
Al entrar en la vivienda nos encontramos con un gran hall que distribuye las dos plantas:
PLANTA PRINCIPAL: Gran salón-comedor con una superficie aprox. de 40 m², amplia cocina de unos 20 m², baño completo y por supuesto, 1 dormitorio, tan necesario en la Planta Baja de una vivienda
PLANTA SUPERIOR: espectacular hall distribuidor, 4 dormitorios dobles con armarios empotrados y salida a terraza con vistas a C/ José Zorrilla y baño.
El inmueble necesita las reformas que consideres necesarias para adaptarlo a tu gusto y convertirlo en TU HOGAR
La vivienda está situada en la Planta 4ª del edificio y dispone de Ascensor
En sus inmediaciones dispone de todo tipo de servicios: bancos, comercios, bares, centros educativos, parques infantiles, varias líneas de transporte urbano, etc.
SI QUIERES HACER DE TUS SUEÑOS UNA REALIDAD, ESTA ES TU OPORTUNIDAD!",,"{""Características básicas"": [""200 m² construidos, 180 m² útiles"", ""5 habitaciones"", ""2 baños"", ""Plaza de garaje incluida en el precio"", ""Segunda mano/para reformar"", ""Trastero"", ""Calefacción individual""], ""Edificio"": [""Planta 4ª exterior"", ""Con ascensor""], ""Certificado energético"": [""Consumo: \n59,6 kWh/m² año"", ""Emisiones: \n15,1 kg CO2/m² año""]}","{""Estancia"": [""https://www.idealista.com/inmueble/98421359/foto/3/"", ""https://www.idealista.com/inmueble/98421359/foto/13/"", ""https://www.idealista.com/inmueble/98421359/foto/15/""], ""Cocina"": [""https://www.idealista.com/inmueble/98421359/foto/4/""], ""Dormitorio"": [""https://www.idealista.com/inmueble/98421359/foto/5/"", ""https://www.idealista.com/inmueble/98421359/foto/19/""], ""Pasillo"": [""https://www.idealista.com/inmueble/98421359/foto/6/"", ""https://www.idealista.com/inmueble/98421359/foto/12/"", ""https://www.idealista.com/inmueble/98421359/foto/20/""], ""Baño"": [""https://www.idealista.com/inmueble/98421359/foto/7/"", ""https://www.idealista.com/inmueble/98421359/foto/8/"", ""https://www.idealista.com/inmueble/98421359/foto/9/""], ""Detalles"": [""https://www.idealista.com/inmueble/98421359/foto/10/"", ""https://www.idealista.com/inmueble/98421359/foto/11/""], ""Foto"": [""https://www.idealista.com/inmueble/98421359/foto/14/"", ""https://www.idealista.com/inmueble/98421359/foto/16/"", ""https://www.idealista.com/inmueble/98421359/foto/17/"", ""https://www.idealista.com/inmueble/98421359/foto/18/""], ""Vistas"": [""https://www.idealista.com/inmueble/98421359/foto/21/"", ""https://www.idealista.com/inmueble/98421359/foto/22/"", ""https://www.idealista.com/inmueble/98421359/foto/23/"", ""https://www.idealista.com/inmueble/98421359/foto/24/"", ""https://www.idealista.com/inmueble/98421359/foto/25/"", ""https://www.idealista.com/inmueble/98421359/foto/26/"", ""https://www.idealista.com/inmueble/98421359/foto/27/""]}","[""https://www.idealista.com/inmueble/98421359/foto/29/"", ""https://www.idealista.com/inmueble/98421359/foto/30/""]"
