V1,V2,renta,prop_migr,tenencia_migr,tenencia_nacio,renta_ten_mig,renta_ten_nat,miembros
87474.0880045225,3595.725134175,47482.9868295745,0.868901625078216,0.0343342286854017,0.143887317230355,82843.6843710921,86610.6649661951,2.57805756337075
67171.3985715424,2147.02107475617,26030.9712046516,0.131098374921784,0.754591355484082,0.243386963291843,20310.5532514869,27033.7620675203,3.32538545133916
8016.66262609043,113.481905033649,44670.6624423504,1,0.211074415830516,0.612725719477802,37240.0854964527,46417.4171965927,2.67603103501713
