index,Freq,Total
1,0.000607288204677317,10550.0118228583
2,0.0274747604757977,477300.638506363
3,0.0415393317956342,721635.029599223
4,0.0973785859021483,1691693.04565493
5,0.195272503067931,3392338.59669718
6,0.456497002213595,7930417.11227012
7,0.163464819247169,2839764.9787968
8,0.014882464666026,258543.105185572
9,0.00288324442702205,50088.6771042025
