V1,V2,renta,prop_migr,tenencia_migr,tenencia_nacio,renta_ten_mig,renta_ten_nat
827.262956267928,0,31256.2869778774,0.90212143738296,0.937173012142961,0.0845505304299148,16884.0199915968,52864.6218385995
583.176914563472,0,18039.972332505,0.0978785626170395,0.0628269878570393,0.141286151121285,35282.9975701261,13644.5515780907
60.162710658663,0,29962.6930972938,1,0.937173012142961,0.7741633184488,16884.0199915968,32110.4970899583
